,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Average House Price 2020/2021,County Name,Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
2876,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Massillon,-1.184863581,-1.184863581,-0.546467817,Stark County,-0.087748634,-0.027304545,0.231383828,-0.273442522,0.159543675,Ohio,Stark County,-0.259568402,-0.261623284,-0.257556406,-0.236150144,-0.265586824,-0.799723256,0.789296075,-0.115837834,-0.250069942,-0.635640642,-0.38341137,-0.648955432,-0.617519771,0.384351047,0.477156119,-0.789712586,0.591156738,0.277149177,-0.261727851,0.90377112,0.823125484,-0.233667604,-0.270907921,-0.477260258,-0.981561714,-0.941663214,-1.051395022,1.183573458,-1.09271645,-0.54584472,-0.492453379,0.569988293
2877,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Maumee,-1.072316948,-1.072316948,-0.399513586,Lucas County,-0.122314489,-0.119900283,0.402620426,-0.410077568,0.288870789,Ohio,Lucas County,-0.221857492,-0.224858509,-0.218930203,-0.198767989,-0.237971503,-0.42587332,-0.372020645,1.442070591,-0.222945637,-0.504127954,-0.344794197,-1.005151858,-0.838717682,1.855703227,1.592084318,-0.816038493,1.488853987,-0.526225735,-0.811387822,1.132075301,0.445033129,-0.367414549,-0.057122283,0.183941986,0.101815556,-1.213729374,-1.256156574,0.968040385,-0.693827143,-0.818671369,-0.263731739,2.036226367
2878,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Mechanicsburg,-0.971809741,-0.971809741,-0.661786307,Champaign County,-0.136646672,-0.194404045,0.01923045,-0.367437719,-0.045916741,Ohio,Champaign County,-0.473386217,-0.471833512,-0.474859267,-0.501946925,-0.478510763,-0.839984018,1.249324706,-0.74278998,-0.280584786,-0.714155679,-0.151708331,-0.400184728,-0.671087828,-0.666350069,-0.498248934,-1.458390627,-0.849334196,-1.071043204,0.076052019,3.093506003,0.985390119,0.098222965,-0.659609081,-0.329670472,-0.758811248,-1.132109526,-0.07360109,0.692755568,-0.531222585,-0.471857832,-0.949896659,0.051668464
2879,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Medina,-0.54342684,-0.54342684,-0.224680715,Medina County,-0.123157558,-0.146786969,-0.579887975,-0.647502703,-0.628646653,Ohio,Medina County,-0.385786525,-0.384057274,-0.387437045,-0.395039925,-0.380104934,-0.804036909,1.268748137,-0.764440126,-0.27380371,-0.553199852,-0.38341137,0.568388704,0.338511443,-1.500239843,-1.341672633,0.483145022,-1.155525505,0.618814369,-0.467466499,-0.035253902,1.459580948,-1.898074039,-0.577549947,-0.890511661,-0.971436693,-0.163553996,0.319817174,1.049132036,-0.866594486,-0.670697593,-0.492453379,-1.372543677
2880,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Mentor,-1.175306391,-1.175306391,-0.371779441,Lake County,-0.08648403,-0.057960393,-0.346295635,-0.450499555,-0.386358931,Ohio,Lake County,-0.351769474,-0.351704686,-0.351807508,-0.350759587,-0.345344353,-0.668156836,0.993242102,-0.517267625,-0.246679404,-0.557125604,-0.422028543,-0.04127415,0.019497656,-1.153712315,-1.032459176,0.019809057,-0.501389526,0.30485176,-0.642497887,0.542454938,1.330399393,-1.036149278,-0.467417952,-0.7252111,-1.325812436,-0.903573952,-0.577452551,1.339354789,-0.973303728,-1.086873837,-0.721175019,-0.802858821
2881,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Mentor-on-the-Lake,-1.414855071,-1.414855071,-0.535512497,Lake County,-0.133274394,-0.191263077,-0.76095565,-0.592760439,-0.780815394,Ohio,Lake County,-0.351769474,-0.351704686,-0.351807508,-0.350759587,-0.345344353,-0.668156836,0.993242102,-0.517267625,-0.246679404,-0.557125604,-0.422028543,-0.04127415,0.019497656,-1.153712315,-1.032459176,0.019809057,-0.501389526,0.30485176,-0.642497887,0.542454938,1.330399393,-1.036149278,-0.467417952,-0.7252111,-1.325812436,-0.903573952,-0.577452551,1.339354789,-0.973303728,-1.086873837,-0.721175019,-0.802858821
2882,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Miamisburg,-0.64581357,-0.64581357,-0.448403698,Montgomery County,-0.105453096,-0.129197548,-0.20717353,-0.237427084,-0.225609797,Ohio,Montgomery County,-0.158985994,-0.165317938,-0.152831424,-0.12016168,-0.180240957,-0.75514884,-0.075046607,1.311267625,-0.233117251,-0.447204552,-0.306177024,-0.755622371,-0.551154099,1.029225806,1.276586034,-0.124983432,0.872991921,-0.207646029,-0.94649977,0.393560907,0.522226985,-0.436764818,0.040053007,-0.152562728,-0.728436184,-0.892691306,-1.028388106,0.462284558,-0.091682139,-0.83716809,-0.035010099,1.004256258
2883,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Middlefield,-0.853314149,-0.853314149,-0.415136812,Geauga County,-0.137068207,-0.19779629,-0.759698277,-0.63797876,-0.787461799,Ohio,Geauga County,-0.438380013,-0.437169286,-0.439523742,-0.459874456,-0.439716093,-0.857238631,1.345930718,-0.768048483,-0.280584786,-0.67489816,-0.422028543,0.757838372,0.780568128,-1.361258214,-1.228545759,0.310710331,-0.953717597,-0.226114418,0.380053902,-0.074958977,-0.35998851,0.633210748,-0.566752693,-0.341477655,1.033317509,1.735467801,0.671822989,0.449480613,-1.156233855,1.109611895,0.346192634,-1.526638762
2884,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Middletown,-1.463537669,-1.463537669,-0.599440984,Butler County,-0.017773856,0.126351612,0.576219123,0.082378467,0.528382119,Ohio,Butler County,-0.258657054,-0.258546278,-0.258746277,-0.250555085,-0.260827776,-0.624301363,0.60988491,-0.092383509,-0.253460481,-0.278397221,-0.113091158,-0.018138897,-0.344763195,0.187923678,0.146574252,-0.124983432,0.058801393,0.549557911,-0.700841683,0.37370837,0.706547008,-0.605186897,-0.519244773,0.337435364,-0.758811248,-0.370324278,-0.49002627,1.189975431,-0.831024739,-1.02213531,-0.644934472,-0.074409332
2885,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Milford,-0.876097277,-0.876097277,-0.343104287,Clermont County,-0.130745185,-0.166009694,0.194359147,-0.426449417,0.100218952,Ohio,Clermont County,-0.369329974,-0.367599957,-0.370982398,-0.376707947,-0.368524316,-0.808350562,1.237057276,-0.754517142,-0.239898328,-0.545348349,-0.306177024,0.319364162,0.095792804,-0.879455233,-0.811233287,0.048767555,-0.755389135,1.01126763,-0.126615903,0.000480666,1.117722444,-1.249153673,-0.551636536,-0.843282929,-0.94106163,0.190132012,0.47166282,1.200645385,-1.110501323,-0.541220539,-0.492453379,-1.031666673
2886,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Mogadore,-1.309075204,-1.309075204,-0.448634153,Portage County,-0.137911277,-0.191514354,-0.44935917,-0.796163597,-0.537710611,Ohio,Portage County,-0.394894898,-0.39438389,-0.395362817,-0.402585615,-0.393000377,-0.832075654,1.092403829,-0.546134487,-0.229726713,-0.474684815,-0.422028543,-0.479806223,-0.510510833,0.200895297,-0.039456609,-0.637022325,0.215376495,0.120167872,-0.298576564,0.98318127,0.881414722,-1.105499546,-0.530042028,0.183941986,-1.234687245,0.005127023,-0.057496249,0.865608825,-0.584577206,-0.814047188,0.041230447,0.434571401
2887,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Monroe,-0.685513962,-0.685513962,-0.314278459,Butler County,-0.123157558,-0.132338516,-0.072158472,-0.519758055,-0.153634723,Ohio,Butler County,-0.258657054,-0.258546278,-0.258746277,-0.250555085,-0.260827776,-0.624301363,0.60988491,-0.092383509,-0.253460481,-0.278397221,-0.113091158,-0.018138897,-0.344763195,0.187923678,0.146574252,-0.124983432,0.058801393,0.549557911,-0.700841683,0.37370837,0.706547008,-0.605186897,-0.519244773,0.337435364,-0.758811248,-0.370324278,-0.49002627,1.189975431,-0.831024739,-1.02213531,-0.644934472,-0.074409332
2888,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Montgomery,-0.665656093,-0.665656093,0.295030358,Hamilton County,-0.132431324,-0.179955592,-0.615008269,-0.656961207,-0.661610731,Ohio,Hamilton County,0.01749017,0.00738546,0.027292679,0.082346592,0.024771298,-0.729266922,-0.352086071,1.736151741,-0.263632095,-0.345135003,-0.074473985,-0.439152353,0.041326031,1.082965369,0.944747201,0.431809503,0.535485591,0.10631658,-1.146096966,-0.261572829,-0.331631584,-0.466486361,0.528088907,0.821529864,-0.434810568,-0.201643259,-0.641871916,1.21344933,-0.947896765,-0.874161534,-0.492453379,0.724083377
2889,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Montpelier,-1.510346835,-1.510346835,-0.682997557,Williams County,-0.124843698,-0.168899384,0.995062399,0.507385423,0.975146595,Ohio,Williams County,-0.474626007,-0.473248987,-0.475928517,-0.503508314,-0.479223684,-0.654496935,1.219167273,-0.781579825,-0.202602407,-0.680786788,-0.344794197,-0.836872794,-0.842892713,-0.267936065,0.175484453,-1.405738812,-1.228593886,-1.232641606,0.09140565,3.294016631,1.662805589,-2.016960213,-0.579709398,-0.56581413,-0.475310653,-1.295349223,-1.495428501,0.626601852,-0.455001699,-0.568965622,0.727395367,-0.933606165
2890,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Moraine,-1.498946951,-1.498946951,-0.63952825,Montgomery County,-0.094914726,-0.0985417,2.879453465,1.745696249,2.869396971,Ohio,Montgomery County,-0.158985994,-0.165317938,-0.152831424,-0.12016168,-0.180240957,-0.75514884,-0.075046607,1.311267625,-0.233117251,-0.447204552,-0.306177024,-0.755622371,-0.551154099,1.029225806,1.276586034,-0.124983432,0.872991921,-0.207646029,-0.94649977,0.393560907,0.522226985,-0.436764818,0.040053007,-0.152562728,-0.728436184,-0.892691306,-1.028388106,0.462284558,-0.091682139,-0.83716809,-0.035010099,1.004256258
2891,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Mount Healthy,-1.321501616,-1.321501616,-0.577542486,Hamilton County,-0.079739473,-0.136987149,1.303549059,2.535720085,1.598883886,Ohio,Hamilton County,0.01749017,0.00738546,0.027292679,0.082346592,0.024771298,-0.729266922,-0.352086071,1.736151741,-0.263632095,-0.345135003,-0.074473985,-0.439152353,0.041326031,1.082965369,0.944747201,0.431809503,0.535485591,0.10631658,-1.146096966,-0.261572829,-0.331631584,-0.466486361,0.528088907,0.821529864,-0.434810568,-0.201643259,-0.641871916,1.21344933,-0.947896765,-0.874161534,-0.492453379,0.724083377
2892,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Mount Orab,-0.74477777,-0.74477777,-0.519436007,Brown County,-0.130745185,-0.185734973,0.057633954,0.03273461,0.057100818,Ohio,Brown County,-0.470328834,-0.468932632,-0.471650259,-0.498262702,-0.477169188,-0.887434203,1.379666151,-0.792404898,-0.277194248,-0.73771019,-0.422028543,-0.815492023,-0.805559676,0.625252538,0.649360362,-1.291221116,0.973895875,-0.697058332,0.727045951,1.225382227,0.938128575,-0.605186897,-0.631536219,-0.471356667,-0.819561375,-0.120023411,2.369733393,0.078166209,-0.300019229,0.332749573,0.727395367,0.000303436
2893,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Munroe Falls,-1.156598045,-1.156598045,-0.417820834,Summit County,-0.137911277,-0.195032239,-0.787653435,-0.817383104,-0.843228474,Ohio,Summit County,-0.15303513,-0.157034889,-0.149143704,-0.109683775,-0.149625484,-0.806193736,0.245440006,0.736636666,-0.236507789,-0.260731338,-0.344794197,-0.408071709,-0.274486536,0.42697208,0.36780014,-0.185533018,0.309321556,1.315996045,-0.986419209,0.173197741,0.805796251,-0.659676394,-0.059281734,-0.536296173,-1.11318699,-0.816512781,-0.770710646,1.253995155,-0.899623537,-1.036007851,-0.644934472,0.546640553
2894,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Napoleon,-0.819885633,-0.819885633,-0.555052534,Henry County,-0.125265233,-0.155079125,0.327997651,-0.235125305,0.252338549,Ohio,Henry County,-0.48074715,-0.479467749,-0.481954517,-0.511310137,-0.484652851,-0.405023996,1.047423251,-0.828488474,-0.267022633,-0.692564044,-0.422028543,-0.25358449,-0.507268432,-0.942460239,-0.724502684,-0.789712586,-1.005909297,-2.636239153,0.472175685,2.591236805,1.52574711,-1.090638774,-0.599144456,-0.760632649,-0.880311502,-1.371527747,-0.839731394,0.773847219,-0.515978408,-0.758557022,0.117470994,-1.017658029
2895,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Navarre,-0.746821222,-0.746821222,-0.522106933,Stark County,-0.137068207,-0.191137438,0.352807257,-0.516372037,0.226159519,Ohio,Stark County,-0.259568402,-0.261623284,-0.257556406,-0.236150144,-0.265586824,-0.799723256,0.789296075,-0.115837834,-0.250069942,-0.635640642,-0.38341137,-0.648955432,-0.617519771,0.384351047,0.477156119,-0.789712586,0.591156738,0.277149177,-0.261727851,0.90377112,0.823125484,-0.233667604,-0.270907921,-0.477260258,-0.981561714,-0.941663214,-1.051395022,1.183573458,-1.09271645,-0.54584472,-0.492453379,0.569988293
2896,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Nelsonville,-0.82155006,-0.82155006,-0.740253016,Athens County,-0.128215976,-0.173045462,0.295404516,-0.076969021,0.250425389,Ohio,Athens County,-0.456448801,-0.454754579,-0.458060349,-0.477609131,-0.466051366,-0.823448348,1.04537868,-0.64987477,-0.236507789,-0.27447147,-0.074473985,-1.402011981,-1.274199935,3.744000294,2.021966441,-0.005200555,2.028168226,-0.198411835,-0.470537226,-0.759871519,-1.032677825,-0.956891829,-0.521404224,6.565724359,0.111940578,-0.179877966,-1.276862799,-2.926492876,3.871803965,-0.712315217,0.269952087,0.850161173
2897,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,New Albany,-0.674896153,-0.674896153,0.266724952,Franklin County,-0.133695929,-0.172040352,-0.460096274,-0.70947357,-0.532398572,Ohio,Franklin County,0.301164781,0.294352467,0.307752938,0.384034831,0.366699152,-0.560315508,-0.404733792,1.363588812,-0.253460481,-0.019297598,-0.267559851,-0.308903625,-0.151407302,0.968073889,1.026449944,0.404167301,0.121431434,0.387959509,-1.275067462,-0.023342379,0.073242313,-0.416950455,0.130749944,0.113098888,0.203065769,-0.343117662,-0.982374273,0.515634329,-0.122170494,-0.855664812,-0.644934472,0.042329368
2898,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,New Franklin,-1.109766821,-1.109766821,-0.456893813,Summit County,-0.129480581,-0.179076121,-0.711100609,-0.626015756,-0.742041098,Ohio,Summit County,-0.15303513,-0.157034889,-0.149143704,-0.109683775,-0.149625484,-0.806193736,0.245440006,0.736636666,-0.236507789,-0.260731338,-0.344794197,-0.408071709,-0.274486536,0.42697208,0.36780014,-0.185533018,0.309321556,1.315996045,-0.986419209,0.173197741,0.805796251,-0.659676394,-0.059281734,-0.536296173,-1.11318699,-0.816512781,-0.770710646,1.253995155,-0.899623537,-1.036007851,-0.644934472,0.546640553
2899,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,New Lebanon,-2.495041007,-2.495041007,-0.619843796,Montgomery County,-0.133274394,-0.190886161,-0.437675138,-0.346532478,-0.45003891,Ohio,Montgomery County,-0.158985994,-0.165317938,-0.152831424,-0.12016168,-0.180240957,-0.75514884,-0.075046607,1.311267625,-0.233117251,-0.447204552,-0.306177024,-0.755622371,-0.551154099,1.029225806,1.276586034,-0.124983432,0.872991921,-0.207646029,-0.94649977,0.393560907,0.522226985,-0.436764818,0.040053007,-0.152562728,-0.728436184,-0.892691306,-1.028388106,0.462284558,-0.091682139,-0.83716809,-0.035010099,1.004256258
2900,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,New Lexington,-0.947649382,-0.947649382,-0.653843802,Perry County,-0.126529837,-0.177442818,0.189066904,0.138713993,0.192590287,Ohio,Perry County,-0.475313503,-0.473699659,-0.476845736,-0.504581,-0.482634469,-0.898937278,1.413912727,-0.850138621,-0.21616456,-0.755376074,-0.344794197,-0.916690809,-1.24506677,0.999576392,1.12072234,-1.246467074,0.291924322,-2.128358462,1.402605692,1.727651425,0.804220866,1.168198531,-0.51060697,-0.589428496,-0.768936269,-1.80139228,1.428750527,-0.013595396,0.67560812,-1.109994739,-1.331099392,0.537301457
2901,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,New Philadelphia,-1.629292531,-1.629292531,-0.579804052,Tuscarawas County,-0.134960533,-0.185860612,-0.885527428,-0.797409417,-0.9271336,Ohio,Tuscarawas County,-0.439249907,-0.43802142,-0.440410805,-0.460526059,-0.4446624,-0.778873933,1.304528141,-0.795111166,-0.21616456,-0.712192803,-0.422028543,-0.689121825,-0.787414582,-0.077067961,0.27729864,-1.391259563,-0.337855531,-0.637036068,0.183527432,2.450283789,0.920799342,-0.347600187,-0.612101161,-0.382802795,0.000565344,-0.898132629,-0.839731394,1.39483855,-1.3950593,-0.508851276,0.498673727,-0.714137409
2902,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,New Richmond,-0.529331299,-0.529331299,-0.378078493,Clermont County,-0.135382068,-0.198550123,-0.832328156,-0.397297408,-0.810923596,Ohio,Clermont County,-0.369329974,-0.367599957,-0.370982398,-0.376707947,-0.368524316,-0.808350562,1.237057276,-0.754517142,-0.239898328,-0.545348349,-0.306177024,0.319364162,0.095792804,-0.879455233,-0.811233287,0.048767555,-0.755389135,1.01126763,-0.126615903,0.000480666,1.117722444,-1.249153673,-0.551636536,-0.843282929,-0.94106163,0.190132012,0.47166282,1.200645385,-1.110501323,-0.541220539,-0.492453379,-1.031666673
2903,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,New Straitsville,-2.138550098,-2.138550098,-0.807977952,Perry County,-0.138754347,-0.195283516,1.118080503,-0.882265826,0.846181224,Ohio,Perry County,-0.475313503,-0.473699659,-0.476845736,-0.504581,-0.482634469,-0.898937278,1.413912727,-0.850138621,-0.21616456,-0.755376074,-0.344794197,-0.916690809,-1.24506677,0.999576392,1.12072234,-1.246467074,0.291924322,-2.128358462,1.402605692,1.727651425,0.804220866,1.168198531,-0.51060697,-0.589428496,-0.768936269,-1.80139228,1.428750527,-0.013595396,0.67560812,-1.109994739,-1.331099392,0.537301457
2904,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,New Waterford,-0.769770438,-0.769770438,-0.559022234,Columbiana County,-0.136225138,-0.199052678,-0.573615248,-0.042659089,-0.519138502,Ohio,Columbiana County,-0.431563083,-0.428925088,-0.43409205,-0.448170185,-0.441569955,-0.849330267,1.25188042,-0.64987477,-0.263632095,-0.751450322,-0.38341137,-0.948395402,-0.862521536,0.408441196,0.611651403,-1.350454407,0.37891049,-0.747846401,0.217305419,1.999631188,1.142928601,-0.431811227,-0.562433791,-0.418224344,-0.920811587,-1.170198789,-0.124216305,0.842134926,-0.917408411,-0.138916837,-0.187491193,0.864169817
2905,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Newark,-0.484475446,-0.484475446,-0.516983032,Licking County,-0.025783017,0.234149635,1.046765814,-0.015494796,0.931453811,Ohio,Licking County,-0.389411507,-0.38879322,-0.389983897,-0.400210746,-0.391688227,-0.83710825,1.119494403,-0.553351202,-0.253460481,-0.61208613,-0.422028543,-0.192793925,-0.392410872,-0.280907684,0.035961308,-0.261878149,-0.122129835,0.817349548,-0.181888973,0.228784846,0.7695624,-0.243574785,-0.5840283,-0.146659136,-0.515810738,-0.500916035,-0.154125296,0.487892448,-0.360995938,-0.351629139,-0.873656112,-0.116435264
2906,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Newton Falls,-1.581355945,-1.581355945,-0.628893249,Trumbull County,-0.124422163,-0.1910118,-0.514323265,0.375191119,-0.394444366,Ohio,Trumbull County,-0.368580615,-0.368544038,-0.368590091,-0.368460452,-0.384917485,-0.820572579,0.888457802,-0.104110672,-0.256851019,-0.69452692,-0.38341137,-0.960556135,-0.801861861,0.8068552,1.379657186,-1.243834484,0.671184012,-0.046047627,-0.172676794,1.622432976,1.561980961,-1.511693974,-0.53652038,-0.943643984,-0.829686396,-1.072254971,-0.777612721,0.771713228,-0.645553915,-0.485730373,-0.263731739,0.000303436
2907,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Newtown,-1.079884823,-1.079884823,-0.413825473,Hamilton County,-0.138754347,-0.200057787,-0.970336513,-0.882265826,-1.017390001,Ohio,Hamilton County,0.01749017,0.00738546,0.027292679,0.082346592,0.024771298,-0.729266922,-0.352086071,1.736151741,-0.263632095,-0.345135003,-0.074473985,-0.439152353,0.041326031,1.082965369,0.944747201,0.431809503,0.535485591,0.10631658,-1.146096966,-0.261572829,-0.331631584,-0.466486361,0.528088907,0.821529864,-0.434810568,-0.201643259,-0.641871916,1.21344933,-0.947896765,-0.874161534,-0.492453379,0.724083377
2908,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Niles,-1.859909857,-1.859909857,-0.713473322,Trumbull County,-0.105031562,-0.07592673,0.637908701,-0.154947391,0.542657948,Ohio,Trumbull County,-0.368580615,-0.368544038,-0.368590091,-0.368460452,-0.384917485,-0.820572579,0.888457802,-0.104110672,-0.256851019,-0.69452692,-0.38341137,-0.960556135,-0.801861861,0.8068552,1.379657186,-1.243834484,0.671184012,-0.046047627,-0.172676794,1.622432976,1.561980961,-1.511693974,-0.53652038,-0.943643984,-0.829686396,-1.072254971,-0.777612721,0.771713228,-0.645553915,-0.485730373,-0.263731739,0.000303436
2909,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,North Baltimore,-1.942558239,-1.942558239,-0.62018135,Wood County,-0.136646672,-0.196665542,-0.766375913,-0.651401504,-0.795726496,Ohio,Wood County,-0.415670305,-0.414445291,-0.416829497,-0.429359749,-0.412423125,-0.55096926,1.008065246,-0.669720737,-0.253460481,-0.502165078,-0.422028543,-0.194601359,-0.184486579,0.097122347,-0.406490469,0.055349032,-0.115170942,-0.872508025,-0.6087199,0.750906582,0.761685476,-0.887541561,-0.596985005,1.057673523,-0.384185462,-0.914456598,-1.290666948,0.174195797,0.29196299,-0.920403339,0.19371154,-0.690789669
2910,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,North Canton,-1.159620605,-1.159620605,-0.408008471,Stark County,-0.125686767,-0.139625562,-0.201303291,-0.584847089,-0.280057539,Ohio,Stark County,-0.259568402,-0.261623284,-0.257556406,-0.236150144,-0.265586824,-0.799723256,0.789296075,-0.115837834,-0.250069942,-0.635640642,-0.38341137,-0.648955432,-0.617519771,0.384351047,0.477156119,-0.789712586,0.591156738,0.277149177,-0.261727851,0.90377112,0.823125484,-0.233667604,-0.270907921,-0.477260258,-0.981561714,-0.941663214,-1.051395022,1.183573458,-1.09271645,-0.54584472,-0.492453379,0.569988293
2911,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,North College Hill,-1.192229796,-1.192229796,-0.59643888,Hamilton County,-0.122736024,-0.142012698,0.505000431,-0.208756714,0.414814697,Ohio,Hamilton County,0.01749017,0.00738546,0.027292679,0.082346592,0.024771298,-0.729266922,-0.352086071,1.736151741,-0.263632095,-0.345135003,-0.074473985,-0.439152353,0.041326031,1.082965369,0.944747201,0.431809503,0.535485591,0.10631658,-1.146096966,-0.261572829,-0.331631584,-0.466486361,0.528088907,0.821529864,-0.434810568,-0.201643259,-0.641871916,1.21344933,-0.947896765,-0.874161534,-0.492453379,0.724083377
2912,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,North Olmsted,-1.31401633,-1.31401633,-0.419538195,Cuyahoga County,-0.10840384,-0.115628566,-0.418990574,-0.503337184,-0.460304681,Ohio,Cuyahoga County,0.303648187,0.278743399,0.327789762,0.448036415,0.283379693,-0.535152532,-0.911276428,2.501123568,-0.246679404,-0.294100229,-0.344794197,-0.74872563,-0.420209286,1.435052163,1.416109179,-0.06048496,1.273128292,0.161721747,-1.287350366,0.125551652,-0.361563895,-0.600233307,0.947022379,0.355146138,-0.323435335,-0.636949115,-0.292166792,0.793053137,-0.320344799,-1.100746378,-0.644934472,2.204330095
2913,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,North Royalton,-1.187509315,-1.187509315,-0.29118649,Cuyahoga County,-0.127794441,-0.162617448,-0.785681056,-0.739920395,-0.82816053,Ohio,Cuyahoga County,0.303648187,0.278743399,0.327789762,0.448036415,0.283379693,-0.535152532,-0.911276428,2.501123568,-0.246679404,-0.294100229,-0.344794197,-0.74872563,-0.420209286,1.435052163,1.416109179,-0.06048496,1.273128292,0.161721747,-1.287350366,0.125551652,-0.361563895,-0.600233307,0.947022379,0.355146138,-0.323435335,-0.636949115,-0.292166792,0.793053137,-0.320344799,-1.100746378,-0.644934472,2.204330095
2914,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Northfield,-1.267591755,-1.267591755,-0.353440867,Summit County,-0.134960533,-0.191137438,-0.394213593,-0.47851174,-0.433930315,Ohio,Summit County,-0.15303513,-0.157034889,-0.149143704,-0.109683775,-0.149625484,-0.806193736,0.245440006,0.736636666,-0.236507789,-0.260731338,-0.344794197,-0.408071709,-0.274486536,0.42697208,0.36780014,-0.185533018,0.309321556,1.315996045,-0.986419209,0.173197741,0.805796251,-0.659676394,-0.059281734,-0.536296173,-1.11318699,-0.816512781,-0.770710646,1.253995155,-0.899623537,-1.036007851,-0.644934472,0.546640553
2915,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Northwood,-1.233212531,-1.233212531,-0.563597095,Wood County,-0.129059046,-0.166260971,0.512413443,-0.191493092,0.424395451,Ohio,Wood County,-0.415670305,-0.414445291,-0.416829497,-0.429359749,-0.412423125,-0.55096926,1.008065246,-0.669720737,-0.253460481,-0.502165078,-0.422028543,-0.194601359,-0.184486579,0.097122347,-0.406490469,0.055349032,-0.115170942,-0.872508025,-0.6087199,0.750906582,0.761685476,-0.887541561,-0.596985005,1.057673523,-0.384185462,-0.914456598,-1.290666948,0.174195797,0.29196299,-0.920403339,0.19371154,-0.690789669
2916,OH,-0.771257308,-1.354152657,-1.354152657,-0.385581967,Norton,-1.134593184,-1.134593184,-0.481888829,Summit County,-0.129480581,-0.147038247,0.038899748,-0.579054821,-0.064720443,Ohio,Summit County,-0.15303513,-0.157034889,-0.149143704,-0.109683775,-0.149625484,-0.806193736,0.245440006,0.736636666,-0.236507789,-0.260731338,-0.344794197,-0.408071709,-0.274486536,0.42697208,0.36780014,-0.185533018,0.309321556,1.315996045,-0.986419209,0.173197741,0.805796251,-0.659676394,-0.059281734,-0.536296173,-1.11318699,-0.816512781,-0.770710646,1.253995155,-0.899623537,-1.036007851,-0.644934472,0.546640553
